Site,Probe Model,Serial Number,Date,Time,Hole ID,Cable length (ft),Neutron Count (MD),Gamma Count (WD),Operator,Duration (s),Flag
Rivendell,503,H38118577,12/28/2025,11:58:00,15,24,4278,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,25,3972,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,26,3783,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,27,3683,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,28,4488,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,29,4890,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,30,5504,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,31,4791,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,32,4574,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,33,4834,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,34,3812,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,35,3684,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,36,3467,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,37,3370,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,38,3419,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,39,3365,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,40,3438,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,41,3469,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,42,3236,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,43,3309,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,44,3689,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,45,3789,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,46,3780,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,47,3690,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,48,3960,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,49,4032,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,50,3544,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,51,3913,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,52,3383,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,53,3568,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,54,4393,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,55,4239,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,56,3898,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,57,3784,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,58,4104,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,59,4228,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,60,3537,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,61,3658,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,62,4059,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,63,4286,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,64,4200,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,65,4167,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,66,4013,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,67,5229,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,68,6224,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,69,6184,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,70,6162,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,71,6074,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,72,5866,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,73,6135,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,74,6286,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,75,6108,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,76,6301,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,77,6245,,IN,25,
Rivendell,503,H38118577,12/28/2025,11:58:00,15,78,6232,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,4,3960,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,5,3863,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,6,5456,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,7,5448,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,8,5323,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,9,4947,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,10,5557,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,10,5540,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,10,5569,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,11,4965,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,12,5226,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,13,5161,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,14,5300,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,15,5296,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,16,5674,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,17,5396,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,18,5473,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,19,5237,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,20,5281,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,21,5651,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,22,5544,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,23,5653,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,24,5784,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,25,5686,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,26,5322,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,27,5279,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,28,5262,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,29,5441,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,30,5421,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,31,5491,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,32,5587,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,33,5672,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,34,5907,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,35,5219,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,36,5300,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,37,5335,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,38,5432,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,39,5512,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,40,5587,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,41,5819,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,42,5815,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,43,5825,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,44,5550,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,45,5966,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,46,5742,,IN,25,
Rivendell,503,H38118577,12/29/2025,14:28:00,13,47,6204,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,3,5965,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,4,5952,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,5,6921,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,6,7363,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,7,7671,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,8,6348,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,9,7758,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,10,7852,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,10,7928,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:46:00,3,10,7777,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,3,5703,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,4,6005,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,5,6064,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,6,5893,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,7,5973,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,8,6241,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,9,5964,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,10,5998,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,10,6096,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,10,6021,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,11,6302,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,12,6296,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,13,6565,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,14,6327,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,15,6888,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,16,6838,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,17,6403,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,18,6533,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,19,7049,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,20,6677,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,21,6945,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,22,6710,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,23,6554,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,24,6574,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,25,6592,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,26,6959,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,27,6985,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,28,6810,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,29,6807,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,30,6810,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,31,6753,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,32,6919,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,33,6393,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:58:00,2,34,6642,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,3,7214,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,4,7690,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,5,7955,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,6,7076,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,7,7414,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,8,6475,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,9,6954,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,10,6931,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,10,7035,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,10,6961,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:20:00,1,11,6579,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,4,5179,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,5,5121,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,6,5475,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,7,5724,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,8,5943,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,9,5705,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,10,5891,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,10,5889,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,10,5966,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,11,5655,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,12,4999,,IN,25,
Rivendell,503,H38118577,12/29/2025,13:30:00,12,13,4895,,IN,25,
Providence,503,H380409017,1/13/2026,8:06:00,standard counts,0,6315,,KNH,25,
Providence,503,H380409017,1/13/2026,8:06:00,standard counts,0,6230,,KNH,25,
Providence,503,H380409017,1/13/2026,8:06:00,standard counts,0,6397,,KNH,25,
Providence,503,H380409017,1/13/2026,8:06:00,standard counts,0,6309,,KNH,25,
Providence,503,H380409017,1/13/2026,8:06:00,standard counts,0,6403,,KNH,25,
Providence,503,H380409017,1/13/2026,10:46:00,standard counts,0,6112,,KNH,25,
Providence,503,H380409017,1/13/2026,10:46:00,standard counts,0,6199,,KNH,25,
Providence,503,H380409017,1/13/2026,10:46:00,standard counts,0,6128,,KNH,25,
Providence,503,H380409017,1/13/2026,10:46:00,standard counts,0,6137,,KNH,25,
Providence,503,H380409017,1/13/2026,10:46:00,standard counts,0,6216,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,3,3664,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,4,3845,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,5,3859,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,6,3989,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,7,4224,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,8,4546,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,9,4186,,KNH,25,
Providence,503,H380409017,1/13/2026,8:08:00,PR17,10,4837,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,3,4324,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,4,3923,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,5,4762,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,6,4651,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,7,4672,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,8,4881,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,9,4680,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,10,3986,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,11,3237,,KNH,25,
Providence,503,H380409017,1/13/2026,8:30:00,PR22,12,,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,3,5434,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,4,5295,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,5,5642,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,6,5870,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,7,5508,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,8,5628,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,9,6307,,KNH,25,
Providence,503,H380409017,1/13/2026,8:19:00,PR05,10,6272,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,3,5084,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,4,6021,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,5,6565,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,6,6833,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,7,6845,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,8,6796,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,9,6708,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,10,6165,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,11,5903,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,12,5498,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,13,4994,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,14,5828,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,15,6415,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,16,6296,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,17,5775,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,18,5745,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,19,5733,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,20,5819,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,21,5885,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,22,5857,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,23,5805,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,24,5879,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,25,6282,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,26,6196,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,27,6323,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,28,6469,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,29,6682,,KNH,25,
Providence,503,H380409017,1/13/2026,8:48:00,PR02,30,5442,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,3,5517,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,4,5676,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,5,5700,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,6,6766,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,7,6944,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,8,6877,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,9,6931,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,10,7030,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,11,4640,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,12,5924,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,13,6448,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,14,6215,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,15,6599,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,16,6026,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,17,5640,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,18,5627,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,19,5652,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,20,5776,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,21,5852,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,22,5913,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,23,5885,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,24,6123,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,25,5971,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,26,5930,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,27,6339,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,28,6122,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,29,6366,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,30,6726,,KNH,25,
Providence,503,H380409017,1/13/2026,9:07:00,PR03,31,7162,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,3,4714,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,4,4613,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,5,5255,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,6,5166,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,7,5262,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,8,5096,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,9,3962,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,10,4207,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,11,4558,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,12,4399,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,13,4576,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,14,4796,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,15,4270,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,16,4187,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,17,4312,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,18,4298,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,19,4339,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,20,4369,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,21,4288,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,22,4298,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,23,4477,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,24,4373,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,25,4391,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,26,4510,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,27,4453,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,28,4593,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,29,4350,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,30,3920,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,31,3111,,KNH,25,
Providence,503,H380409017,1/13/2026,9:26:00,PR24,32,3337,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,3,5910,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,4,6225,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,5,6475,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,6,5727,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,7,6126,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,8,5929,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,9,5529,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,10,6662,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,11,6760,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,12,6820,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,13,6469,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,14,6137,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,15,6293,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,16,6263,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,17,4741,,KNH,25,
Providence,503,H380409017,1/13/2026,9:51:00,PR06,18,4636,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,3,5222,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,4,5162,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,5,4780,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,6,5416,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,7,5900,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,8,6144,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,9,6340,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,10,6334,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,11,5443,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,12,5537,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,13,6376,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,14,6003,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,15,5839,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,16,5477,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,17,6044,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,18,6027,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,19,,,KNH,25,
Providence,503,H380409017,1/13/2026,10:06:00,PR07,20,,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,3,3727,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,4,3496,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,5,3602,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,6,3804,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,7,4140,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,8,4236,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,9,4065,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,10,3711,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,11,4016,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,12,3932,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,13,3617,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,14,3632,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,15,3959,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,16,4720,,KNH,25,
Providence,503,H380409017,1/13/2026,10:17:00,PR14,17,,,KNH,25,
Providence,503,H380409017,1/13/2026,10:28:00,PR13,3,4382,,KNH,25,
Providence,503,H380409017,1/13/2026,10:28:00,PR13,4,3784,,KNH,25,
Providence,503,H380409017,1/13/2026,10:28:00,PR13,5,4157,,KNH,25,
